,BS1,BS2,BS3,BS4,BS5
LOC_Os01g70790,120,345,211,12,147
LOC_Os01g70800,123,200,69,195,275
LOC_Os01g70810,42,167,29,0,2
LOC_Os01g70820,0,0,0,0,0
LOC_Os01g70830,0,0,0,0,1
LOC_Os01g70840,0,0,0,0,0
LOC_Os01g70850,0,0,0,0,0
LOC_Os01g70860,0,0,0,0,0
LOC_Os01g70870,0,0,0,0,0
LOC_Os01g70880,0,0,0,0,0
LOC_Os01g70890,0,0,0,0,0
LOC_Os01g70900,0,0,0,0,0
LOC_Os01g70920,0,30,1,0,1
LOC_Os01g70930,52,222,49,44,181
LOC_Os01g70940,9.047,95,36,6,1
LOC_Os01g70950,172.953,327,174,182,170
LOC_Os01g70960,202,316,198,259,129
LOC_Os01g70970,0,0,0,0,0
LOC_Os01g70980,292,343,313,137,161
LOC_Os01g70990,0,0,0,0,0
LOC_Os01g71000,54,72,11,205,2
LOC_Os01g71010,19,0,185,80,2
LOC_Os01g71020,0,0,0,0,0
LOC_Os01g71040,0,0,0,0,0
LOC_Os01g71050,6,271,85,193,222
LOC_Os01g71060,0,0,0,0,13
LOC_Os01g71070,0,0,0,0,0
LOC_Os01g71080,0,0,0,0,0
LOC_Os01g71090,0,0,0,0,0
LOC_Os01g71094,0,156,25,4,39
LOC_Os01g71100,10,2,0,45,24
LOC_Os01g71106,46,0,105,35,0
LOC_Os01g71114,63,40,0,0,1
LOC_Os01g71130,0,0,0,0,0
LOC_Os01g71140,0,0,0,0,0
LOC_Os01g71150,0,0,0,0,0
LOC_Os01g71160,31,0,0,0,0
LOC_Os01g71170,0,0,0,0,0
LOC_Os01g71180,0,0,0,0,0
LOC_Os01g71190,922,686,750,696,366
LOC_Os01g71200,0,3,0,0,0
LOC_Os01g71210,0,0,0,0,0
LOC_Os01g71220,31,1,0,0,15
LOC_Os01g71230,421,842,463,624,724
LOC_Os01g71240,0,0,0,0,0
LOC_Os01g71250,29,0,16,0,0
LOC_Os01g71256,0,0,0,0,35
LOC_Os01g71262,104,147,0,83,0
LOC_Os01g71270,0,0,0,0,0
LOC_Os01g71280,0,0,0,0,0
LOC_Os01g71300,141,44,82,0,93
LOC_Os01g71310,0,0,0,0,1
LOC_Os01g71320,29,175,1,0,19
LOC_Os01g71330,0,111,50,84,48
LOC_Os01g71340,0,0,0,0,0
LOC_Os01g71350,0,0,0,0,0
LOC_Os01g71360,0,0,0,0,0
LOC_Os01g71370,0,0,0,0,0
LOC_Os01g71380,0,0,0,0,0
LOC_Os01g71390,0,0,0,0,0
LOC_Os01g71400,0,0,0,0,0
LOC_Os01g71410,0,0,0,0,0
LOC_Os01g71420,0,0,0,0,0
LOC_Os01g71430,0,0,0,0,0
LOC_Os01g71440,0,0,0,0,0
LOC_Os01g71450,0,0,0,0,0
LOC_Os01g71460,0,0,0,0,0
LOC_Os01g71474,0,0,0,0,0
LOC_Os01g71490,0,0,0,0,0
LOC_Os01g71510,0,0,0,0,0
LOC_Os01g71520,0,0,0,0,0
LOC_Os01g71530,0,0,0,0,0
LOC_Os01g71540,656,792,402,0,472
LOC_Os01g71558,0,0,0,0,0
LOC_Os01g71570,0,0,0,0,0
LOC_Os01g71590,0,0,0,808,0
LOC_Os01g71599,0,0,0,0,0
LOC_Os01g71620,97,163,45,1,4
LOC_Os01g71624,0,1,0,0,0
LOC_Os01g71630,635,703,553,671,433
LOC_Os01g71640,0,0,0,0,0
LOC_Os01g71650,0,0,0,0,0
LOC_Os01g71660,0,0,0,0,0
LOC_Os01g71670,0,0,0,0,0
LOC_Os01g71680,0,0,0,0,0
LOC_Os01g71690,0,0,0,0,0
LOC_Os01g71700,0,0,0,0,0
LOC_Os01g71710,0,0,0,0,0
LOC_Os01g71720,102,0,0,12,0
LOC_Os01g71740,0,0,0,0,0
LOC_Os01g71750,0,0,0,0,0
LOC_Os01g71760,0,0,0,0,0
LOC_Os01g71770,406,309,272,371,351
LOC_Os01g71780,0,0,0,0,0
LOC_Os01g71790,106,204,80,220,0
LOC_Os01g71800,0,0,0,0,0
LOC_Os01g71810,0,0,0,0,0
LOC_Os01g71820,0,0,0,0,0
LOC_Os01g71830,0,0,0,0,0
LOC_Os01g71840,0,0,0,0,0
LOC_Os01g71850,0,0,0,0,0
LOC_Os01g71860,0,0,0,0,0
LOC_Os01g71870,0,0,0,0,0
LOC_Os01g71880,0,0,0,0,0
LOC_Os01g71890,0,0,0,0,0
LOC_Os01g71900,0,0,0,0,0
LOC_Os01g71910,0,0,0,0,0
LOC_Os01g71930,11,0,0,110,0
LOC_Os01g71940,0,0,0,0,0
LOC_Os01g71950,0,0,0,0,0
LOC_Os01g71960,0,0,0,0,0
LOC_Os01g71970,0,0,0,0,0
LOC_Os01g71980,116.342,637.909,349.836,205,185.406
LOC_Os01g71990,143.658,64.091,69.164,0,78.594
LOC_Os01g72000,41,138,67,147,230
LOC_Os01g72009,410,433,326,204,487
LOC_Os01g72020,14,189,45,171,16
LOC_Os01g72030,0,0,0,1,0
LOC_Os01g72049,33,6,0,79,8
LOC_Os01g72070,0,0,0,0,0
LOC_Os01g72080,241,590,191,424,227
LOC_Os01g72090,45,51,32,34,1
LOC_Os01g72100,194,502,436,310,210
LOC_Os01g72110,0,0,0,0,0
LOC_Os01g72120,182,86,132,223,92
LOC_Os01g72130,100,69,5,56,117
LOC_Os01g72140,0,0,0,0,0
LOC_Os01g72150,0,0,0,0,0
LOC_Os01g72160,0,0,0,0,0
LOC_Os01g72170,72,188,100,2,27
LOC_Os01g72190,0,0,0,0,0
LOC_Os01g72200,3,203,45,1,0
LOC_Os01g72205,40,107,60,0,31
LOC_Os01g72210,1,1,1.988,0,1
LOC_Os01g72220,89,92,59.012,32,0
LOC_Os01g72230,4,0,0,0,0
LOC_Os01g72240,10,45,31,0,56
LOC_Os01g72250,64,69,36,36,0
LOC_Os01g72260,45,129,13,0,44
LOC_Os01g72270,0,0,0,0,0
LOC_Os01g72280,0,0,0,0,0
LOC_Os01g72290,0,0,0,0,0
LOC_Os01g72300,0,0,0,0,0
LOC_Os01g72310,70,36,52,0,3
LOC_Os01g72320,0,104,163,105,76
LOC_Os01g72330,61,243,170,103,48
LOC_Os01g72340,0,170,121,110,41
LOC_Os01g72350,7,0,0,0,0
LOC_Os01g72360,0,0,0,0,0
LOC_Os01g72370,0,0,0,0,0
LOC_Os01g72380,34,148,0,1,0
LOC_Os01g72390,0,0,0,0,0
LOC_Os01g72400,0,0,0,0,0
LOC_Os01g72410,0,0,0,0,2
LOC_Os01g72420,65,95,128,56,48
LOC_Os01g72430,126,186,43,1,69
LOC_Os01g72440,0,0,0,0,0
LOC_Os01g72450,0,0,0,0,0
LOC_Os01g72460,739,1068,231,698,461
LOC_Os01g72470,0,0,0,0,0
LOC_Os01g72480,59,142,37,261,78
LOC_Os01g72490,0,0,0,1,63
LOC_Os01g72500,0,0,0,0,0
LOC_Os01g72510,0,0,0,0,0
LOC_Os01g72520,67,42,10,0,0
LOC_Os01g72530,0,0,0,0,0
LOC_Os01g72540,0,0,0,0,0
LOC_Os01g72550,0,0,0,0,0
LOC_Os01g72560,0,0,0,0,0
LOC_Os01g72570,676,1267,629,330,299
LOC_Os01g72590,0,0,0,0,0
LOC_Os01g72600,0,0,0,0,0
LOC_Os01g72610,113,96,45,0,89
LOC_Os01g72620,0,0,0,0,0
LOC_Os01g72630,0,0,0,0,0
LOC_Os01g72650,0,0,0,0,0
LOC_Os01g72660,0,0,0,0,0
LOC_Os01g72670,0,37,61,0,0
LOC_Os01g72680,0,0,0,0,0
LOC_Os01g72690,87,287,228,171,28
LOC_Os01g72700,0,0,0,0,0
LOC_Os01g72710,24,1,0,0,0
LOC_Os01g72720,0,0,0,0,0
LOC_Os01g72730,0,0,0,0,0
LOC_Os01g72740,0,0,0,0,0
LOC_Os01g72760,0,0,0,0,0
LOC_Os01g72780,0,0,41,0,3
LOC_Os01g72790,177,275,55,275,322
LOC_Os01g72800,64,309,105,229,75
LOC_Os01g72810,0,0,0,0,0
LOC_Os01g72820,4,0,30,0,0
LOC_Os01g72834,27,0,0,1,54
LOC_Os01g72850,0,0,0,0,0
LOC_Os01g72860,262,283,298,739,339
LOC_Os01g72870,0,102,31,1,31
LOC_Os01g72880,0,0,25,1,60
LOC_Os01g72890,50,252,69,106,156
LOC_Os01g72900,0,0,0,0,0
LOC_Os01g72910,0,0,0,0,0
LOC_Os01g72920,0,0,0,0,0
LOC_Os01g72930,0,0,0,0,0
LOC_Os01g72940,112,167,67,45,132
LOC_Os01g72950,431,1061,162,573,438
LOC_Os01g72960,120,155,197,0,46
LOC_Os01g72970,0,0,38,0,0
LOC_Os01g72980,120,120,90,266,149
LOC_Os01g72990,1,0,0,0,0
LOC_Os01g73000,59,50,92,390,121
LOC_Os01g73005,0,0,0,0,0
LOC_Os01g73024,13,59,60,85,99
LOC_Os01g73040,38,0,0,175,8
LOC_Os01g73060,0,0,1,0,0
LOC_Os01g73070,0,0,0,0,0
LOC_Os01g73080,80,174,75,0,30
LOC_Os01g73090,0,0,0,0,0
LOC_Os01g73100,0,0,0,0,0
LOC_Os01g73110,0,0,70,97,0
LOC_Os01g73120,175,305,48,238,2
LOC_Os01g73130,0,0,0,0,0
LOC_Os01g73140,1019,1477,1067,1411,843
LOC_Os01g73150,17,128,71,118,0
LOC_Os01g73160,0,0,0,0,0
LOC_Os01g73170,36,22,0,0,0
LOC_Os01g73180,0,0,0,0,0
LOC_Os01g73190,0,0,0,0,0
LOC_Os01g73200,0,0,0,0,0
LOC_Os01g73210,0,0,0,0,0
LOC_Os01g73220,0,0,0,0,0
LOC_Os01g73230,57,76,86,26,55
LOC_Os01g73234,52,7,83,1,123
LOC_Os01g73240,0,0,0,0,0
LOC_Os01g73250,3870,6296,2539,5346,5913
LOC_Os01g73260,0,0,0,0,0
LOC_Os01g73270,0,0,0,0,0
LOC_Os01g73280,0,0,0,0,0
LOC_Os01g73290,0,0,0,0,0
LOC_Os01g73300,110,119,63,7,48
LOC_Os01g73310,12,387,44,164,159
LOC_Os01g73320,0,0,0,0,0
LOC_Os01g73332,0,0,0,0,0
LOC_Os01g73344,0,0,0,0,0
LOC_Os01g73370,0,0,0,0,0
LOC_Os01g73380,0,0,0,0,0
LOC_Os01g73390,0,0,0,0,0
LOC_Os01g73400,0,0,0,0,0
LOC_Os01g73410,83,28,154,84,104
LOC_Os01g73420,0,0,0,1,100
LOC_Os01g73430,0,0,0,0,0
LOC_Os01g73440,0,0,0,0,0
LOC_Os01g73450,720,1582,612,248,335
LOC_Os01g73460,0,0,0,0,36
LOC_Os01g73470,29,345,75,116,42
LOC_Os01g73480,0,0,0,0,0
LOC_Os01g73490,0,0,0,0,0
LOC_Os01g73500,274,112,271,247,85
LOC_Os01g73514,82,361,170,93,266
LOC_Os01g73530,250,436,277,194,268
LOC_Os01g73540,0,0,39,0,0
LOC_Os01g73550,0,0,0,0,6
LOC_Os01g73560,101,177,28,141,161
LOC_Os01g73570,115,130,59,82,65
LOC_Os01g73580,162,174,84,15,65
LOC_Os01g73590,0,0,0,0,0
LOC_Os01g73604,0,0,0,0,0
LOC_Os01g73620,35,62,187,169,143
LOC_Os01g73630,0,0,0,0,0
LOC_Os01g73640,0,0,0,0,0
LOC_Os01g73644,0,0,0,0,0
LOC_Os01g73650,0,0,0,0,0
LOC_Os01g73656,156,163,120,100,30
LOC_Os01g73662,0,0,0,0,0
LOC_Os01g73670,155,7,84,149,142
LOC_Os01g73680,48,98,33,0,1
LOC_Os01g73690,74,0,55,8,0
LOC_Os01g73700,0,0,0,0,0
LOC_Os01g73710,0,0,0,0,0
LOC_Os01g73720,0,0,0,0,0
LOC_Os01g73730,0,0,0,0,0
LOC_Os01g73740,0,0,0,0,0
LOC_Os01g73750,0,0,0,0,0
LOC_Os01g73760,32,55,12,64,0
LOC_Os01g73770,0,0,0,0,0
LOC_Os01g73780,1,0,28,33,38
LOC_Os01g73790,51,63,0,0,18
LOC_Os01g73800,17,2,125,162,206
LOC_Os01g73810,0,0,0,0,0
LOC_Os01g73820,0,0,0,0,0
LOC_Os01g73830,0,0,0,0,0
LOC_Os01g73840,0,1,0,0,0
LOC_Os01g73850,0,0,0,0,0
LOC_Os01g73860,0,0,0,0,0
LOC_Os01g73870,0,0,0,0,0
LOC_Os01g73880,136,93,373,160,86
LOC_Os01g73890,27,91,169,6,101
LOC_Os01g73900,149,381,120,201,121
LOC_Os01g73910,749,1440,783,919,540
LOC_Os01g73920,0,0,0,0,0
LOC_Os01g73930,0,0,0,0,0
LOC_Os01g73940,10924,15715,9335,12579,10203
LOC_Os01g73950,0,0,0,1,1
LOC_Os01g73960,176,602,167,49,92
LOC_Os01g73970,306,296,126,32,98
LOC_Os01g73980,0,0,0,0,0
LOC_Os01g73990,189,317,205,195,39
LOC_Os01g74000,0,0,0,0,0
LOC_Os01g74010,68,11,141,0,39
LOC_Os01g74020,0,0,0,0,0
LOC_Os01g74030,0,0,0,0,0
LOC_Os01g74040,0,0,0,0,0
LOC_Os01g74050,0,0,0,0,0
LOC_Os01g74060,0,0,0,0,0
LOC_Os01g74070,0,0,0,0,0
LOC_Os01g74080,0,0,0,0,0
LOC_Os01g74090,0,0,0,0,0
LOC_Os01g74100,0,0,0,0,0
LOC_Os01g74110,0,0,0,0,0
LOC_Os01g74120,0,0,0,0,0
LOC_Os01g74130,0,0,0,0,0
LOC_Os01g74140,0,0,0,0,0
LOC_Os01g74146,0,0,0,0,0
LOC_Os01g74152,0,0,0,0,0
LOC_Os01g74160,0,0,0,0,0
LOC_Os01g74170,0,0,0,0,0
LOC_Os01g74180,26,0,51,0,1
LOC_Os01g74190,204,434,36,424,132
LOC_Os01g74200,0,0,0,0,0
LOC_Os01g74210,0,0,0,0,0
LOC_Os01g74220,0,0,0,0,0
LOC_Os01g74230,0,0,0,0,0
LOC_Os01g74240,0,0,0,0,0
LOC_Os01g74250,116,269,7,192,73
LOC_Os01g74260,0,0,0,0,0
LOC_Os01g74270,0,0,0,0,0
LOC_Os01g74280,472,749,557,612,634
LOC_Os01g74300,3915,6941,4113,4294,3791
LOC_Os01g74310,9,167,10,1,106
LOC_Os01g74320,1,136,46,0,2
LOC_Os01g74330,51,0,0,0,47
LOC_Os01g74340,32,0,0,0,0
LOC_Os01g74350,71,60,147,110,2
LOC_Os01g74360,0,0,0,0,0
LOC_Os01g74370,0,0,0,0,0
LOC_Os01g74380,0,0,0,0,0
LOC_Os01g74390,0,0,0,0,0
LOC_Os01g74400,0,0,0,0,0
LOC_Os01g74410,1,0,0,0,0
LOC_Os01g74430,0,0,0,0,0
LOC_Os01g74440,0,0,0,0,0
LOC_Os01g74450,45474,82751,48037,45024,33746
LOC_Os01g74460,68,225,30,21,26
LOC_Os01g74470,20,59,0,0,1
LOC_Os01g74480,0,0,0,0,0
LOC_Os01g74490,0,0,0,0,49
LOC_Os01g74500,0,0,0,0,0
LOC_Os01g74510,0,0,0,0,41
LOC_Os01g74520,87,195,49,0,8
LOC_Os01g74530,47,34,82,228,3
LOC_Os01g74540,10,76,87,1,50
LOC_Os01g74550,0,0,0,0,0
LOC_Os01g74560,0,0,0,0,0
LOC_Os01g74570,0,0,0,0,0
LOC_Os01g74580,11,208,56,0,17
LOC_Os01g74590,0,0,0,0,0
LOC_Os01g74600,0,0,0,0,0
LOC_Os01g74610,79,31,51,3,63
LOC_Os01g74620,0,0,0,0,0
LOC_Os01g74630,0,0,0,0,0
LOC_Os01g74640,0,0,0,0,0
LOC_Os01g74650,1576,3395,2061,1335,1370
LOC_Os01g74660,79,1,46,0,1
LOC_Os01g74670,0,0,0,0,0
LOC_Os01g74680,0,0,0,0,0
LOC_Os01g74690,0,0,0,0,0
LOC_Os02g01010,0,126,36,0,0
LOC_Os02g01020,82,131,70,64,175
LOC_Os02g01030,270,390,443,166,78
LOC_Os02g01040,0,0,0,0,0
LOC_Os02g01050,0,0,0,0,0
LOC_Os02g01060,113,0,0,1,64
LOC_Os02g01070,212,259,165,0,76
LOC_Os02g01080,0,1,0,0,0
LOC_Os02g01090,0,0,0,0,0
LOC_Os02g01100,1,0,3,0,0
LOC_Os02g01110,2,96,68,45,39
LOC_Os02g01120,0,0,0,0,0
LOC_Os02g01130,58,0,0,25.335,0
LOC_Os02g01140,0,0,0,0,0
LOC_Os02g01150,695,980,507,579,502
LOC_Os02g01160,0,0,0,0,0
LOC_Os02g01170,211,225,401,336,171
LOC_Os02g01180,121,15,71,65,80
LOC_Os02g01190,0,0,0,0,0
LOC_Os02g01200,0,0,0,0,0
LOC_Os02g01210,151,152,134,185,72
LOC_Os02g01220,732.961,1944.231,1008.852,742.309,782.807
LOC_Os02g01230,31.12,5.009,31.148,0,1.001
LOC_Os02g01240,376,268,274,327,173
LOC_Os02g01245,0,0,0,0,0
LOC_Os02g01250,104,189,11,53,80
LOC_Os02g01260,0,0,0,0,0
LOC_Os02g01270,0,0,0,0,0
LOC_Os02g01275,0,0,0,0,0
LOC_Os02g01280,151,183,274,450,204
LOC_Os02g01290,0,0,0,0,0
LOC_Os02g01300,0,0,0,0,0
LOC_Os02g01310,0,0,0,0,0
LOC_Os02g01326,1,0,0,0,0
LOC_Os02g01332,126,1,103,41,75
LOC_Os02g01340,4070,6203,3903,3140,2862
LOC_Os02g01350,28,0,72,161,0
LOC_Os02g01355,0,0,0,0,0
LOC_Os02g01360,270,610,169,430,347
LOC_Os02g01365,0,0,0,0,0
LOC_Os02g01370,0,0,0,0,0
LOC_Os02g01380,0,2,0,0,0
LOC_Os02g01390,0,0,0,0,0
LOC_Os02g01400,0,0,0,0,0
LOC_Os02g01410,0,0,0,0,0
LOC_Os02g01420,0,0,0,0,0
LOC_Os02g01430,0,0,0,0,0
LOC_Os02g01440,0,51,0,34,0
LOC_Os02g01450,66,283,34,62,42
LOC_Os02g01460,0,0,0,0,0
LOC_Os02g01470,0,0,0,0,0
LOC_Os02g01480,4,173,2,1,66
LOC_Os02g01490,20,0,0,50,0
LOC_Os02g01500,0,0,28,0,0
LOC_Os02g01510,0,0,0,0,0
LOC_Os02g01520,97,0,24,82,130
LOC_Os02g01530,0,0,0,0,0
LOC_Os02g01540,0,0,0,0,0
LOC_Os02g01550,0,0,0,0,0
LOC_Os02g01560,368,733,403,334,273
LOC_Os02g01570,0,0,0,0,0
LOC_Os02g01580,0,0,0,0,0
LOC_Os02g01590,17,27,77,38,1
LOC_Os02g01610,0,0,0,0,0
LOC_Os02g01620,0,28,0,41,0
LOC_Os02g01630,0,0,0,0,0
LOC_Os02g01640,0,0,0,0,0
LOC_Os02g01660,0,0,0,0,0
LOC_Os02g01670,0,0,0,0,0
LOC_Os02g01679,0,0,0,0,0
LOC_Os02g01690,0,0,0,0,0
LOC_Os02g01700,0,0,0,0,0
LOC_Os02g01710,2,0,0,0,0
LOC_Os02g01720,304,261,555,395,655
LOC_Os02g01730,0,93,0,0,0
LOC_Os02g01740,139,281,260,40,195
LOC_Os02g01750,0,0,0,0,0
LOC_Os02g01760,0,0,0,0,0
LOC_Os02g01765,0,0,0,0,0
LOC_Os02g01770,0,0,0,0,0
LOC_Os02g01780,0,0,0,0,0
LOC_Os02g01790,1,361,45,176,12
LOC_Os02g01800,0,0,0,0,0
LOC_Os02g01810,0,0,0,0,0
LOC_Os02g01820,0,0,0,0,0
LOC_Os02g01825,0,0,0,0,0
LOC_Os02g01830,0,0,0,0,0
LOC_Os02g01840,0,0,0,0,0
LOC_Os02g01850,0,0,0,0,0
LOC_Os02g01860,0,0,0,0,0
LOC_Os02g01870,0,0,58,0,1
LOC_Os02g01880,0,0,25,0,0
LOC_Os02g01890,65,125,125,39,31
LOC_Os02g01900,0,0,0,0,0
LOC_Os02g01910,0,0,0,0,0
LOC_Os02g01920,26,44,0,131,27
LOC_Os02g01930,0,0,0,0,0
LOC_Os02g01940,0,0,0,0,0
LOC_Os02g01950,0,0,0,0,0
LOC_Os02g01960,65,53,41,84,53
LOC_Os02g01970,0,0,0,0,0
LOC_Os02g01980,0,0,0,0,0
LOC_Os02g01990,0,0,0,0,0
LOC_Os02g02000,103,348,131,99,55
LOC_Os02g02010,0,0,0,0,0
LOC_Os02g02020,12,0,47,0,32
LOC_Os02g02030,0,0,0,0,0
LOC_Os02g02040,0,0,0,0,0
LOC_Os02g02050,109,125,97,8,0
LOC_Os02g02060,0,0,0,0,0
LOC_Os02g02070,0,0,0,0,0
LOC_Os02g02080,0,0,0,0,0
LOC_Os02g02090,0,0,0,0,0
LOC_Os02g02100,0,0,0,0,0
LOC_Os02g02110,0,0,0,0,0
LOC_Os02g02120,0,0,0,0,0
LOC_Os02g02130,0,16.056,0,0,0
LOC_Os02g02140,0,0,0,0,0
LOC_Os02g02150,0,0,0,0,0
LOC_Os02g02160,0,0,0,0,0
LOC_Os02g02170,0,0,0,0,0
LOC_Os02g02180,0,0,0,0,0
LOC_Os02g02190,0,0,0,0,0
LOC_Os02g02200,0,0,0,0,0
LOC_Os02g02210,0,0,0,0,0
LOC_Os02g02230,0,0,0,0,0
LOC_Os02g02240,0,0,0,0,0
LOC_Os02g02250,0,0,0,0,0
LOC_Os02g02260,0,0,0,0,0
LOC_Os02g02270,327,94,163,590,307
LOC_Os02g02275,0,0,0,0,0
LOC_Os02g02290,284,668,241,260,831
LOC_Os02g02310,0,0,0,0,0
LOC_Os02g02320,1,0,1,0,64
LOC_Os02g02330,0,0,0,0,0
LOC_Os02g02340,353,562,257,115,41
LOC_Os02g02350,97,132,74,62,1
LOC_Os02g02360,38,146,121,0,4
LOC_Os02g02370,0,0,0,0,0
LOC_Os02g02380,0,0,0,0,0
LOC_Os02g02390,0,150,20,125,36
LOC_Os02g02400,170,775,274,58,157
LOC_Os02g02410,192,524,239,47,217
LOC_Os02g02424,211,96,222,38,199
LOC_Os02g02450,0,0,0,0,0
LOC_Os02g02460,0,0,0,0,0
LOC_Os02g02470,1,205.216,96.411,130,87
LOC_Os02g02480,403,742.784,371.589,174,351
LOC_Os02g02490,1,64,0,2,1
LOC_Os02g02500,0,0,0,0,0
LOC_Os02g02510,190,542,205,239,408
LOC_Os02g02520,592,333,272,160,167
LOC_Os02g02524,0,0,0,0,0
LOC_Os02g02530,236,395,101,35,24
LOC_Os02g02540,0,0,0,0,0
LOC_Os02g02550,102,132,85,5,119
LOC_Os02g02560,0,0,0,0,0
LOC_Os02g02570,19,0,0,0,0
LOC_Os02g02580,1,0,0,0,1
LOC_Os02g02590,74,64,0,0,0
LOC_Os02g02600,40,1,0,7,11
LOC_Os02g02610,0,0,0,0,0
LOC_Os02g02620,1,0,0,0,42
LOC_Os02g02630,0,0,0,0,0
LOC_Os02g02640,0,0,0,0,0
LOC_Os02g02650,0,0,0,0,0
LOC_Os02g02660,0,0,0,0,0
LOC_Os02g02670,0,82,18,86,0
LOC_Os02g02690,25,67,9,0,2
LOC_Os02g02700,26,1,102,176,37
LOC_Os02g02710,118,28,2,1,54
LOC_Os02g02720,97,857,227,99,10
LOC_Os02g02730,0,5,0,0,1
LOC_Os02g02740,2,0,0,0,0
LOC_Os02g02750,242,42,216,53,52
LOC_Os02g02770,0,0,0,0,0
LOC_Os02g02780,0,0,0,0,0
LOC_Os02g02790,0,0,0,0,0
LOC_Os02g02800,0,0,0,0,0
LOC_Os02g02810,0,1,16,0,0
LOC_Os02g02820,0,66,0,0,0
LOC_Os02g02830,2049,2066,803,1540,1333
LOC_Os02g02840,4.028,94,102,81,1
LOC_Os02g02850,36,0,47,0,2
LOC_Os02g02860,0,53,58,0,0
LOC_Os02g02870,2762,3216,1738,3260,3945
LOC_Os02g02880,183,183,141,137,2
LOC_Os02g02890,160840,246397,156833,202266,187210
LOC_Os02g02900,57,128,159,202,100
LOC_Os02g02910,200,190,69,401,201
LOC_Os02g02920,74,121,12,96,101
LOC_Os02g02930,0,0,0,0,0
LOC_Os02g02940,133,171,176,395,141
LOC_Os02g02950,0,0,0,0,0
LOC_Os02g02960,137,425,129,315,217
LOC_Os02g02970,0,0,0,0,0
LOC_Os02g02980,92,340,150,208,175
LOC_Os02g02990,19,21,0,127,0
LOC_Os02g03000,0,0,0,0,0
LOC_Os02g03010,718,882,696,668,510
LOC_Os02g03020,17,0,20,0,10
LOC_Os02g03030,0,0,0,0,0
LOC_Os02g03040,15,284,36,105,82
LOC_Os02g03050,35,0,0,1,0
LOC_Os02g03060,0,0,1,0,0
LOC_Os02g03070,96,546,84,168,98
LOC_Os02g03090,0,212,19,63,1
LOC_Os02g03100,444,520,304,112,547
LOC_Os02g03110,118,2,39,1,184
LOC_Os02g03120,0,0,0,0,0
LOC_Os02g03130,0,0,0,0,0
LOC_Os02g03140,0,0,0,0,0
LOC_Os02g03150,0,0,0,0,0
LOC_Os02g03160,0,0,0,0,0
LOC_Os02g03170,0,0,0,0,0
LOC_Os02g03180,0,0,0,0,0
LOC_Os02g03190,0,0,0,0,0
LOC_Os02g03200,0,0,0,0,0
LOC_Os02g03210,0,0,0,0,0
LOC_Os02g03220,44,20,49,63,1
LOC_Os02g03230,349,921,398,84,311
LOC_Os02g03240,0,0,0,0,0
LOC_Os02g03250,219,433,232,160,62
LOC_Os02g03260,556,1071,695,521,393
LOC_Os02g03270,17,0,0,0,0
LOC_Os02g03280,122,50,230,246,212
LOC_Os02g03294,0,0,0,0,0
LOC_Os02g03310,0,0,0,0,0
LOC_Os02g03320,1,0,0,0,1
LOC_Os02g03330,577,722,630,362,295
LOC_Os02g03340,41,102,0,106,66
LOC_Os02g03350,0,0,0,0,0
LOC_Os02g03360,0,0,0,0,0
LOC_Os02g03370,3,6,0,0,0
LOC_Os02g03380,0,0,0,0,0
LOC_Os02g03390,0,0,0,0,0
LOC_Os02g03400,0,0,0,0,0
LOC_Os02g03410,1,0,100,95,0
LOC_Os02g03420,0,0,0,0,0
LOC_Os02g03430,1,2,31,1,0
LOC_Os02g03440,1,0,7,0,0
LOC_Os02g03450,1,0,60,102,97
LOC_Os02g03460,0,0,0,0,0
LOC_Os02g03470,113,38,47,102,203
LOC_Os02g03480,0,0,0,0,0
LOC_Os02g03490,0,0,0,0,0
LOC_Os02g03500,0,0,0,0,0
LOC_Os02g03510,0,0,0,0,0
LOC_Os02g03520,0,0,0,0,0
LOC_Os02g03530,57,0,0,0,0
LOC_Os02g03540,22,55,38,70,0
LOC_Os02g03550,0,0,0,0,0
LOC_Os02g03560,0,18,7,49,0
LOC_Os02g03570,58,2,75,47,39
LOC_Os02g03575,70,165,74,0,1
LOC_Os02g03580,25,133,0,0,159
LOC_Os02g03590,1,135,32,0,1
LOC_Os02g03600,0,0,0,0,0
LOC_Os02g03610,61,40,2,178,197
LOC_Os02g03620,0,55,10,0,0
LOC_Os02g03630,0,0,0,0,0
LOC_Os02g03640,0,0,0,0,0
LOC_Os02g03650,0,0,0,0,0
LOC_Os02g03660,0,0,0,0,0
LOC_Os02g03670,137,195,151,150,62
LOC_Os02g03680,0,0,0,0,0
LOC_Os02g03690,0,0,0,0,0
LOC_Os02g03700,304,587,464,194,732
LOC_Os02g03710,987,1466,974,803,539
LOC_Os02g03720,294,294,280,70,238
LOC_Os02g03730,1,0,11,0,1
LOC_Os02g03740,307,828,290,302,39
LOC_Os02g03750,0,0,0,0,0
LOC_Os02g03760,26,74,154,222,29
LOC_Os02g03770,0,0,0,0,0
LOC_Os02g03780,0,0,0,0,0
LOC_Os02g03790,0,0,6,0,0
LOC_Os02g03800,0,0,0,0,0
LOC_Os02g03810,0,0,0,0,0
LOC_Os02g03820,0,0,12,0,96
LOC_Os02g03830,24,0,0,1,37
LOC_Os02g03840,7598,10223,8233,10053,9088
LOC_Os02g03850,106,250,32,127,48
LOC_Os02g03860,241,630,306,778,476
LOC_Os02g03870,0,0,0,0,0
LOC_Os02g03880,0,0,0,0,0
LOC_Os02g03890,325,130,214,251,94
